0.25,-2.56,2.75,0.17
0.12,0.00,2.83,0.08
0.12,2.63,0.42,-2.42
0.25,0.00,2.75,2.33
0.12,0.00,2.83,0.08
0.12,0.00,2.75,-0.08
0.00,0.00,2.83,0.08
0.25,-0.56,0.67,-2.17
0.12,-0.31,0.58,-0.08
0.12,-0.19,0.58,0.00
0.12,0.00,0.67,0.08
0.12,0.00,0.67,0.00
0.12,1.50,0.58,-0.08
0.12,1.56,0.67,0.08
0.12,1.81,0.67,0.00
0.12,2.13,0.67,0.00
0.25,2.44,0.75,0.08
0.00,2.75,0.75,0.00
0.12,2.56,2.92,2.17
0.12,2.56,2.92,0.00
0.12,6.88,5.08,2.17
0.25,18.31,13.00,7.92
0.25,13.88,2.75,-10.25
0.12,8.25,2.83,0.08
0.25,6.31,2.92,0.08
0.12,4.56,2.92,0.00
0.12,2.88,2.92,0.00
0.25,2.69,2.83,-0.08
0.12,2.75,2.83,0.00
4.88,2.69,2.83,0.00
0.12,1.00,0.92,-1.92
0.12,-0.69,0.83,-0.08
0.25,-1.44,0.83,0.00
0.12,1.06,0.83,0.00
0.12,2.44,0.83,0.00
0.25,2.88,0.83,0.00
0.12,1.88,0.83,0.00
0.12,2.69,0.92,0.08
0.12,2.69,0.92,0.00
0.12,3.00,0.92,0.00
0.12,3.31,3.92,3.00
0.12,0.00,3.83,-0.08
0.00,-2.88,0.92,-2.92
0.12,-5.00,0.92,0.00
0.00,-4.25,3.75,2.83
0.00,-3.69,3.75,0.00
